28.436,24.18,50.36,-4.25
28.453,25.13,51.97,-3.93
28.47,26.5,54.14,-3.54
28.486,28.23,56.77,-3.06
28.503,30.44,59.77,-2.49
28.521,33.37,63.04,-1.92
28.537,37.14,66.36,-1.39
28.553,41.36,69.49,-0.93
28.57,45.47,72.33,-0.52
28.586,49.56,74.93,-0.13
28.603,54.09,77.34,0.25
28.62,59.01,79.6,0.51
28.636,64.29,81.79,0.62
28.653,69.93,83.89,0.59
28.669,75.36,85.72,0.46
28.686,80.44,87.32,0.24
28.702,86.21,89,-0.03
28.72,92.93,89.06,-0.34
28.737,99.89,87.04,-0.69
28.753,106.95,84.89,-1.06
28.771,113.84,82.62,-1.36
28.787,119.16,80.45,-1.53
28.804,122.82,78.54,-1.63
28.82,125.78,76.78,-1.69
28.836,128.39,75.07,-1.64
28.853,130.47,73.47,-1.48
28.87,131.82,72.19,-1.23
28.887,132.77,71.21,-1
28.904,133.32,70.67,-0.73
28.919,133.44,70.56,-0.51
28.937,133.1,70.84,-0.4
28.953,132.23,71.42,-0.4
28.969,130.88,72.24,-0.46
28.986,129.24,73.23,-0.48
29.003,127.34,74.42,-0.39
29.019,125.01,75.81,-0.17
29.036,122.13,77.43,0.1
29.053,118.42,79.35,0.35
29.069,113.75,81.59,0.47
